"EventGroup","ImpactType","value","geography","table"
"Yellowstone_MA","Indirect",728.456833499634,"Silver Bow County, MT (2024)","Value Added"
"Yellowstone_MA","Induced",462.999237905381,"Silver Bow County, MT (2024)","Value Added"
"Cascade","Direct",58298.6601906451,"Cascade County, MT (2024)","Value Added"
"Cascade","Indirect",45821.8589873674,"Cascade County, MT (2024)","Value Added"
"Cascade","Induced",24283.836039431,"Cascade County, MT (2024)","Value Added"
"Gallatin","Indirect",243.786121983841,"Cascade County, MT (2024)","Value Added"
"Gallatin","Induced",90.2233794679037,"Cascade County, MT (2024)","Value Added"
"Gallatin_MA","Indirect",2444.1961364094,"Cascade County, MT (2024)","Value Added"
"Gallatin_MA","Induced",1195.82953925224,"Cascade County, MT (2024)","Value Added"
"Glacier","Indirect",270.973788606231,"Cascade County, MT (2024)","Value Added"
"Glacier","Induced",74.8497035840526,"Cascade County, MT (2024)","Value Added"
"Lewis and Clark","Indirect",3365.37954119574,"Cascade County, MT (2024)","Value Added"
"Lewis and Clark","Induced",2019.39155761796,"Cascade County, MT (2024)","Value Added"
"Madison","Indirect",216.713215581958,"Cascade County, MT (2024)","Value Added"
"Madison","Induced",481.478235144021,"Cascade County, MT (2024)","Value Added"
"Madison_MA","Indirect",957.514814079975,"Cascade County, MT (2024)","Value Added"
"Madison_MA","Induced",2056.69760470494,"Cascade County, MT (2024)","Value Added"
"Missoula","Indirect",140.322398667056,"Cascade County, MT (2024)","Value Added"
"Missoula","Induced",230.041022722716,"Cascade County, MT (2024)","Value Added"
"Missoula_MA","Indirect",43.3318787109947,"Cascade County, MT (2024)","Value Added"
"Missoula_MA","Induced",71.037195699778,"Cascade County, MT (2024)","Value Added"
"Park_MA","Indirect",88.0282866697053,"Cascade County, MT (2024)","Value Added"
"Park_MA","Induced",41.2223283773353,"Cascade County, MT (2024)","Value Added"
"Ravalli","Indirect",77.8537802659301,"Cascade County, MT (2024)","Value Added"
"Ravalli","Induced",12.594705190793,"Cascade County, MT (2024)","Value Added"
"Rest of MT","Indirect",769.708658462312,"Cascade County, MT (2024)","Value Added"
"Rest of MT","Induced",848.138499642059,"Cascade County, MT (2024)","Value Added"
"Yellowstone_MA","Induced",112.662510894099,"Cascade County, MT (2024)","Value Added"
"Cascade","Indirect",60.6716015454492,"Glacier County, MT (2024)","Value Added"
"Cascade","Induced",7.08094727190999,"Glacier County, MT (2024)","Value Added"
"Gallatin_MA","Indirect",34.8368052212895,"Glacier County, MT (2024)","Value Added"
"Gallatin_MA","Induced",4.31468158924982,"Glacier County, MT (2024)","Value Added"
"Glacier","Direct",57545.1557551479,"Glacier County, MT (2024)","Value Added"
"Glacier","Indirect",32721.2861739692,"Glacier County, MT (2024)","Value Added"
"Glacier","Induced",6584.44104889881,"Glacier County, MT (2024)","Value Added"
"Lewis and Clark","Indirect",32.1098812889526,"Glacier County, MT (2024)","Value Added"
"Lewis and Clark","Induced",4.01752654596157,"Glacier County, MT (2024)","Value Added"
"Rest of MT","Indirect",184.011201796408,"Glacier County, MT (2024)","Value Added"
"Rest of MT","Induced",65.3370277528226,"Glacier County, MT (2024)","Value Added"
"Cascade","Indirect",1487.21959355253,"Lewis and Clark County, MT (2024)","Value Added"
"Cascade","Induced",464.293304832341,"Lewis and Clark County, MT (2024)","Value Added"
"Gallatin","Indirect",1104.79390051794,"Lewis and Clark County, MT (2024)","Value Added"
"Gallatin","Induced",488.761545515053,"Lewis and Clark County, MT (2024)","Value Added"
"Gallatin_MA","Indirect",8533.56941224473,"Lewis and Clark County, MT (2024)","Value Added"
"Gallatin_MA","Induced",3647.73476166016,"Lewis and Clark County, MT (2024)","Value Added"
"Glacier","Indirect",280.389875911737,"Lewis and Clark County, MT (2024)","Value Added"
"Glacier","Induced",65.8445198907897,"Lewis and Clark County, MT (2024)","Value Added"
"Lewis and Clark","Direct",298458.046745894,"Lewis and Clark County, MT (2024)","Value Added"
"Lewis and Clark","Indirect",172354.504488479,"Lewis and Clark County, MT (2024)","Value Added"
"Lewis and Clark","Induced",92683.8180178374,"Lewis and Clark County, MT (2024)","Value Added"
"Madison","Indirect",457.815603174477,"Lewis and Clark County, MT (2024)","Value Added"
"Madison","Induced",167.54037546165,"Lewis and Clark County, MT (2024)","Value Added"
"Madison_MA","Indirect",2018.48981724073,"Lewis and Clark County, MT (2024)","Value Added"
"Madison_MA","Induced",885.652996026795,"Lewis and Clark County, MT (2024)","Value Added"
"Missoula","Indirect",686.323151499683,"Lewis and Clark County, MT (2024)","Value Added"
"Missoula","Induced",181.955460125171,"Lewis and Clark County, MT (2024)","Value Added"
"Missoula_MA","Indirect",147.030382268924,"Lewis and Clark County, MT (2024)","Value Added"
"Missoula_MA","Induced",36.5611127943523,"Lewis and Clark County, MT (2024)","Value Added"
"Park","Indirect",1264.46281983256,"Lewis and Clark County, MT (2024)","Value Added"
"Park","Induced",693.927690632598,"Lewis and Clark County, MT (2024)","Value Added"
"Park_MA","Indirect",1670.39893945765,"Lewis and Clark County, MT (2024)","Value Added"
"Park_MA","Induced",916.568347641972,"Lewis and Clark County, MT (2024)","Value Added"
"Ravalli","Indirect",73.9060795313606,"Lewis and Clark County, MT (2024)","Value Added"
"Ravalli","Induced",31.8444251270886,"Lewis and Clark County, MT (2024)","Value Added"
"Rest of MT","Indirect",2043.4730709898,"Lewis and Clark County, MT (2024)","Value Added"
"Rest of MT","Induced",955.113984319731,"Lewis and Clark County, MT (2024)","Value Added"
"Silver Bow","Indirect",225.815717171401,"Lewis and Clark County, MT (2024)","Value Added"
"Silver Bow","Induced",52.1764677489595,"Lewis and Clark County, MT (2024)","Value Added"
"Yellowstone_MA","Indirect",93.5723647226381,"Lewis and Clark County, MT (2024)","Value Added"
"Yellowstone_MA","Induced",22.0717921345624,"Lewis and Clark County, MT (2024)","Value Added"
"Cascade","Indirect",277.201001094092,"Missoula County, MT (2024)","Value Added"
"Cascade","Induced",73.1607877572194,"Missoula County, MT (2024)","Value Added"
"Gallatin","Induced",308.066887192426,"Missoula County, MT (2024)","Value Added"
"Gallatin_MA","Indirect",93.1151388266317,"Missoula County, MT (2024)","Value Added"
"Gallatin_MA","Induced",2244.22817634317,"Missoula County, MT (2024)","Value Added"
"Lewis and Clark","Indirect",244.743163555192,"Missoula County, MT (2024)","Value Added"
"Lewis and Clark","Induced",525.187414376723,"Missoula County, MT (2024)","Value Added"
"Madison_MA","Indirect",59.7959781964144,"Missoula County, MT (2024)","Value Added"
"Madison_MA","Induced",168.854966504341,"Missoula County, MT (2024)","Value Added"
"Missoula","Direct",444706.346973514,"Missoula County, MT (2024)","Value Added"
"Missoula","Indirect",295800.850162139,"Missoula County, MT (2024)","Value Added"
"Missoula","Induced",173771.524818465,"Missoula County, MT (2024)","Value Added"
"Missoula_MA","Direct",137326.340428286,"Missoula County, MT (2024)","Value Added"
"Missoula_MA","Indirect",91288.592073419,"Missoula County, MT (2024)","Value Added"
"Missoula_MA","Induced",53632.7144518088,"Missoula County, MT (2024)","Value Added"
"Park","Induced",157.736641947828,"Missoula County, MT (2024)","Value Added"
"Park_MA","Induced",208.414715584932,"Missoula County, MT (2024)","Value Added"
"Ravalli","Indirect",9684.52223400497,"Missoula County, MT (2024)","Value Added"
"Ravalli","Induced",3380.31114296854,"Missoula County, MT (2024)","Value Added"
"Rest of MT","Indirect",1640.35903784254,"Missoula County, MT (2024)","Value Added"
"Rest of MT","Induced",1229.51501716508,"Missoula County, MT (2024)","Value Added"
"Yellowstone_MA","Induced",85.6475583968038,"Missoula County, MT (2024)","Value Added"
"Gallatin","Indirect",9887.41100773924,"Park County, MT (2024)","Value Added"
"Gallatin","Induced",3107.73801165574,"Park County, MT (2024)","Value Added"
"Gallatin_MA","Indirect",73618.6226015635,"Park County, MT (2024)","Value Added"
"Gallatin_MA","Induced",23211.9762817152,"Park County, MT (2024)","Value Added"
"Madison","Induced",3225.76025097307,"Park County, MT (2024)","Value Added"
"Madison_MA","Indirect",143.528587251932,"Park County, MT (2024)","Value Added"
"Madison_MA","Induced",13881.2141440896,"Park County, MT (2024)","Value Added"
"Park","Direct",253947.234328203,"Park County, MT (2024)","Value Added"
"Park","Indirect",198602.95846303,"Park County, MT (2024)","Value Added"
"Park","Induced",54635.0295769987,"Park County, MT (2024)","Value Added"
"Park_MA","Direct",335326.310500071,"Park County, MT (2024)","Value Added"
"Park_MA","Indirect",262423.889617819,"Park County, MT (2024)","Value Added"
"Park_MA","Induced",72164.6207397098,"Park County, MT (2024)","Value Added"
"Rest of MT","Indirect",970.358253268287,"Park County, MT (2024)","Value Added"
"Rest of MT","Induced",413.609081055999,"Park County, MT (2024)","Value Added"
"Rest of MT_MA","Indirect",32.4341039111455,"Park County, MT (2024)","Value Added"
"Rest of MT_MA","Induced",3.85297065880933,"Park County, MT (2024)","Value Added"
"Yellowstone","Indirect",70.8082900314228,"Park County, MT (2024)","Value Added"
"Yellowstone","Induced",12.743344494197,"Park County, MT (2024)","Value Added"
"Yellowstone_MA","Indirect",1181.25883540204,"Park County, MT (2024)","Value Added"
"Yellowstone_MA","Induced",273.72203526492,"Park County, MT (2024)","Value Added"
"Gallatin_MA","Induced",189.262613135823,"Ravalli County, MT (2024)","Value Added"
"Madison","Induced",82.5326274043451,"Ravalli County, MT (2024)","Value Added"
"Madison_MA","Induced",351.015111013138,"Ravalli County, MT (2024)","Value Added"
"Missoula","Indirect",6574.95738585668,"Ravalli County, MT (2024)","Value Added"
"Missoula","Induced",14245.9996526456,"Ravalli County, MT (2024)","Value Added"
"Missoula_MA","Indirect",1893.16789102661,"Ravalli County, MT (2024)","Value Added"
"Missoula_MA","Induced",4354.42350771361,"Ravalli County, MT (2024)","Value Added"
"Ravalli","Direct",96194.5069358175,"Ravalli County, MT (2024)","Value Added"
"Ravalli","Indirect",67151.33454098,"Ravalli County, MT (2024)","Value Added"
"Ravalli","Induced",34364.2294212341,"Ravalli County, MT (2024)","Value Added"
"Rest of MT","Induced",192.106378666087,"Ravalli County, MT (2024)","Value Added"
"Gallatin","Indirect",5311.95948491204,"Yellowstone County, MT (2024)","Value Added"
"Gallatin","Induced",1758.81698440732,"Yellowstone County, MT (2024)","Value Added"
"Gallatin_MA","Indirect",40606.1545744399,"Yellowstone County, MT (2024)","Value Added"
"Gallatin_MA","Induced",13447.6410660203,"Yellowstone County, MT (2024)","Value Added"
"Glacier","Indirect",89.8757847351876,"Yellowstone County, MT (2024)","Value Added"
"Glacier","Induced",29.0574886962661,"Yellowstone County, MT (2024)","Value Added"
"Lewis and Clark","Induced",354.600160825391,"Yellowstone County, MT (2024)","Value Added"
"Madison","Indirect",1367.41269676768,"Yellowstone County, MT (2024)","Value Added"
"Madison","Induced",767.919355146146,"Yellowstone County, MT (2024)","Value Added"
"Madison_MA","Indirect",6271.82995893456,"Yellowstone County, MT (2024)","Value Added"
"Madison_MA","Induced",4239.76907039584,"Yellowstone County, MT (2024)","Value Added"
"Missoula","Indirect",53.8134086216792,"Yellowstone County, MT (2024)","Value Added"
"Missoula","Induced",567.402999404931,"Yellowstone County, MT (2024)","Value Added"
"Missoula_MA","Indirect",16.617704069844,"Yellowstone County, MT (2024)","Value Added"
"Missoula_MA","Induced",175.215348255313,"Yellowstone County, MT (2024)","Value Added"
"Park","Indirect",25946.0754808242,"Yellowstone County, MT (2024)","Value Added"
"Park","Induced",6403.90515381865,"Yellowstone County, MT (2024)","Value Added"
"Park_MA","Indirect",34515.5095998094,"Yellowstone County, MT (2024)","Value Added"
"Park_MA","Induced",8534.77365161904,"Yellowstone County, MT (2024)","Value Added"
"Ravalli","Indirect",49.4073407528749,"Yellowstone County, MT (2024)","Value Added"
"Ravalli","Induced",8.5611962545534,"Yellowstone County, MT (2024)","Value Added"
"Rest of MT","Indirect",7276.29215082256,"Yellowstone County, MT (2024)","Value Added"
"Rest of MT","Induced",4220.7845402442,"Yellowstone County, MT (2024)","Value Added"
"Rest of MT_MA","Indirect",265.12634726198,"Yellowstone County, MT (2024)","Value Added"
"Rest of MT_MA","Induced",218.828383600132,"Yellowstone County, MT (2024)","Value Added"
"Yellowstone","Direct",56192.6596131357,"Yellowstone County, MT (2024)","Value Added"
"Yellowstone","Indirect",41551.793841468,"Yellowstone County, MT (2024)","Value Added"
"Yellowstone","Induced",22680.1795481057,"Yellowstone County, MT (2024)","Value Added"
"Yellowstone_MA","Direct",508654.792414763,"Yellowstone County, MT (2024)","Value Added"
"Yellowstone_MA","Indirect",376236.306916116,"Yellowstone County, MT (2024)","Value Added"
"Yellowstone_MA","Induced",205440.469602105,"Yellowstone County, MT (2024)","Value Added"
